"Date","Daily.AQI.Value","Local.Site.Name","AQS.Parameter.Description","County","Site.Latitude","Site.Longitude"
2024-11-10,46,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-11,42,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-12,20,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-13,19,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-14,33,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-15,21,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-16,19,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-17,51,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-18,54,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-19,60,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-20,53,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-22,17,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-23,18,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-24,42,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-25,56,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-26,55,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-27,48,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-28,53,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-29,27,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-11-30,35,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-01,47,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-02,31,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-03,32,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-04,51,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-05,59,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-06,46,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-07,42,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-08,57,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-09,56,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-10,57,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-11,21,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-12,47,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-13,57,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-14,55,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-15,44,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-16,47,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-17,56,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-18,53,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-19,28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-20,48,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-21,26,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-22,44,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-23,57,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-24,58,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-25,65,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-26,57,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-27,62,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-28,57,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-29,23,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-30,39,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-12-31,36,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
2024-01-01,38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-02,18,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-03,41,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-04,38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-05,21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-06,25,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-07,11,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-08,19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-09,38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-10,3,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-11,33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-12,45,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-13,0,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-14,27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-15,22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-16,31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-17,19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-18,39,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-19,27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-20,19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-25,17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-26,18,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-27,19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-28,14,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-29,8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-30,20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-01-31,21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-01,30,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-02,31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-03,4,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-04,27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-05,27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-06,19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-07,21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-08,17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-09,70,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-10,61,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-11,51,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-12,19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-13,9,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-14,16,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-15,33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-16,30,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-17,24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-18,22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-19,31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-20,33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-21,20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-22,55,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-23,59,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-02-24,38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-13,55,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-14,59,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-15,76,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-16,37,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-17,46,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-18,13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-19,24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-20,46,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-21,29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-22,46,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-23,13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-24,16,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-25,29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-26,37,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-29,34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-30,51,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-03-31,52,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-01,56,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-02,57,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-03,42,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-04,6,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-05,4,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-13,22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-14,33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-15,46,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-16,38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-17,54,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-18,39,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-19,31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-20,46,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-21,15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-22,27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-23,23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-24,44,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-25,43,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-26,38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-27,29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-28,53,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-29,42,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-04-30,39,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-01,38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-02,39,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-03,42,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-04,34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-05,31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-06,36,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-07,47,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-08,54,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-09,37,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-10,28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-11,22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-12,29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-13,23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-14,33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-15,13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-16,22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-18,28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-19,37,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-20,21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-21,20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-22,34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-23,45,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-24,45,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-25,42,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-26,52,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-27,47,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-28,32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-29,39,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-30,24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-05-31,28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-01,38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-02,53,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-03,33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-04,52,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-05,41,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-06,34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-07,33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-08,44,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-09,53,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-10,32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-11,44,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-12,44,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-13,44,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-14,55,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-15,50,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-16,37,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-17,49,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-18,39,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-19,32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-20,28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-21,38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-22,37,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-23,31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-24,50,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-25,44,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-26,33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-27,49,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-28,41,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-29,46,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-06-30,39,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-01,15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-02,30,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-03,39,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-04,42,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-05,53,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-06,51,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-07,44,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-10,21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-11,24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-12,11,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-13,29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-14,53,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-15,58,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-16,60,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-17,55,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-18,40,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-19,36,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-20,31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-21,31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-22,18,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-30,52,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-07-31,46,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-01,53,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-02,57,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-03,54,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-04,31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-05,14,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-06,12,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-07,17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-08,27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-09,27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-10,47,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-11,52,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-12,52,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-13,47,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-14,39,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-15,56,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-16,63,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-17,62,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-18,55,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-19,32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-20,32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-21,24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-22,24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-23,33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-24,32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-25,34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-26,48,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-27,57,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-28,64,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-29,63,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-30,34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-08-31,47,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-01,47,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-02,33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-03,21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-04,23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-05,23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-06,32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-07,31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-08,17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-09,10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-10,28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-11,30,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-12,37,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-13,27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-14,32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-15,37,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-16,29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-17,8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-18,19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-19,22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-20,37,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-21,23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-22,34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-23,23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-24,27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-25,29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-26,17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-27,19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-09-28,32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-01,19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-02,26,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-03,16,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-04,18,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-05,46,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-06,40,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-07,42,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-08,32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-09,26,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-12,34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-13,47,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-14,38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-15,16,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-16,14,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-17,19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-18,15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-19,27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-20,32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-21,28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-22,39,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-23,46,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-24,43,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-25,34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-26,53,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-27,36,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-28,26,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-29,34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-30,37,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-10-31,32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-01,34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-02,35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-03,38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-04,28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-05,26,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-06,35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-07,44,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-08,57,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-09,26,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-10,31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-11,29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-12,22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-13,27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-14,21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-15,7,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-16,13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-17,27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-20,48,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-21,9,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-22,11,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-23,6,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-24,20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-25,44,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-26,41,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-27,24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-28,30,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-29,15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-11-30,19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-12-01,29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-12-02,17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-12-03,17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-12-04,42,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-12-05,44,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-12-06,11,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-12-07,24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-12-08,53,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-12-09,47,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-12-10,57,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-12-11,18,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-12-12,22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-12-13,33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
2024-12-14,34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
